QUESTION_ID,QUESTION,ANS_LONG,IS_ON_TOPIC,ANS_SHORT
1000000223,How many languages does Watson support?,"<h1 class=""topicTitle"">Watson language support</h1> <p>Watson is currently English-only. However, support for more languages is planned, although no specific timelines are released. The content that is used for training a Watson system must be in English. Translation APIs or translation service capabilities can be used to enable users to ask questions and receive answers in another language.
</p>",TRUE,
1000000224,What languages are on the Watson roadmap and when can we expect additional languages to be supported?,"<h1 class=""topicTitle"">Does Watson speak Spanish?</h1> <p>Watson isn't only staying in NYC, Watson is ready to take on the world. Today in our labs, projects are underway to <a href=""http://ibmresearchnews.blogspot.com/2014/10/multilingual-watson.html"">teach Watson Spanish</a>. More will follow as Watson learns to understand the nuances of language and culture within these initial projects, partnering with our clients.
</p>",TRUE,
1000000226,How does Watson learn?,"<h1 class=""topicTitle"">How Watson Engagement Advisor Learns</h1> <p>Just as people continue to learn after their formal education, Watson continues to learn from experience after it is deployed. In real life, people learn from feedback that they receive from others and from new material they read or ingest. Watson is no different.
</p><p>When a user confirms that one of the responses from Watson is correct, in particular, if that answer is one that Watson ranked second or third, and not the most likely answer, then Watson can use that feedback to learn. The system is able to capture these questions and correct answers and append them to the training set that was initially used to train Watson for the specific domain.
</p><p>It is not efficient for Watson to retrain on one question at a time. Watson batches new questions, and when the wanted threshold is met, a training process can be run to improve how Watson handles future questions. This cycle can continue on an ongoing basis so that Watson continues to perform more accurately.
</p>",TRUE,
1000000227,Can Watson make decisions?,"<h1 class=""topicTitle"">Can Watson make decisions?</h1> <p>Watson is not intended to make decisions or take actions. It is intended to help amplify the personal and professional creativity of its users.
</p>",TRUE,
1000000229,Does Watson detect non-obvious relationships?,"<h1 class=""topicTitle"">Does Watson detect non-obvious relationships?</h1> <p>IBM Watson can work with non-obvious relationships through Watson Discovery Advisor, where:
</p><p>1) A wealth of evidence exists but there is no single answer that is documented in literature.
</p><p>2) Users are more interested in navigating through underlying evidence than finding any one existing answer.
</p><p>3) Users need to quickly explore non-obvious relationships to catalyze discovery.
</p><p>4) Users want to consider multiple related domains to cross pollinate discovery with their existing field.
</p><p>5) Users need alerts to the latest information that can impact their past conclusions.</p><span>
</span>",TRUE,
1000000230,Is Watson being used in government?,"<h1 class=""topicTitle"">Is Watson being used in government?</h1> <p>While there are no production-level deployments in government, there is exploration within a number government agencies focused on providing better service to citizens.</p><span>
</span>",TRUE,
1000000231,Is Watson being used to identify fraud?,"<h1 class=""topicTitle"">Does Watson detect fraud?</h1> <p>While there are no production-level deployments focused on fraud, there is exploration within a number our partners focused on investigating cognitive technologies to combat fraud.
</p>",TRUE,
1000000232,Is Watson being used in law enforcement?,"<h1 class=""topicTitle"">Is Watson being used in law enforcement?</h1> <p>While there are no production-level deployments in law enforcement, there is exploration within a number of agencies focused on providing better service to citizens.</p><span>
</span>",TRUE,
1000000235,How can Watson learn local colloquialisms?,"<h1 class=""topicTitle"">How can Watson learn local colloquialisms?</h1> <p>By using advanced language analytics, Watson extracts meaning from plain text taking factors like context, ambiguous wording, and colloquialism into account.
</p>",TRUE,
1000000236,How does Watson learn the language of our business?,"<h1 class=""topicTitle"">How Watson Engagement Advisor Learns</h1> <p>Just as people continue to learn after their formal education, Watson continues to learn from experience after it is deployed. In real life, people learn from feedback that they receive from others and from new material they read or ingest. Watson is no different.
</p><p>When a user confirms that one of the responses from Watson is correct, in particular, if that answer is one that Watson ranked second or third, and not the most likely answer, then Watson can use that feedback to learn. The system is able to capture these questions and correct answers and append them to the training set that was initially used to train Watson for the specific domain.
</p><p>It is not efficient for Watson to retrain on one question at a time. Watson batches new questions, and when the wanted threshold is met, a training process can be run to improve how Watson handles future questions. This cycle can continue on an ongoing basis so that Watson continues to perform more accurately.
</p>",TRUE,
1000000239,What search technology does Watson use?,"<h1 class=""topicTitle"">Why is Watson Engagement Advisor better than a key word search of my data?</h1> <p>Watson is not a search engine. Search engines scan the internet for content; some good, some bad. Search relies on factors such as keywords to bring up thousands of web pages that may - or may not -- hold the answer to what user is asking.
</p><p>Watson - on the other hand -- understands the nuances of human language, so it is able to bring back relevant responses in context of the question. Watson also gets smarter, learning from interaction with its users, and each piece of data it ingests. http://www.youtube.com/watch?v=np1sJ08Q7lw.</p><span>
</span>",TRUE,
